Unnamed: 0,image_id,min_response,max_response,mean_response,std_response,number of raters,image_filename,artist,title,genre,style,4_styles,2_styles,mean_response_bin,mean_response_scaled
114,45477,0,100,47.29166666666666,26.932248597039823,24,jack-bush_untitled-wc127-1952.jpg,jack-bush,untitled-wc127-1952.jpg,abstract,Cubism,Representational abstract art - Identifiable,FIGURATIVE,3,4.729166666666666
115,38808,0,84,31.08695652173913,22.42140422874831,23,forrest-bess_untitled-1948.jpg,forrest-bess,untitled-1948.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,1,3.108695652173913
116,1074,0,96,35.46153846153846,29.562450195111737,26,richard-tuttle_20-pearls-d-2007.jpg,richard-tuttle,20-pearls-d-2007.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,3.546153846153846
117,705,0,84,50.74074074074074,24.04097878557903,27,john-hoyland_survivor-man-17-08-08-2008.jpg,john-hoyland,survivor-man-17-08-08-2008.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,3,5.074074074074074
118,5169,0,100,65.32258065,27.50925552945674,31,julius-leblanc-stewart_nude-in-an-interior-1914(1).jpg,julius-leblanc-stewart,nude-in-an-interior-1914(1).jpg,nude painting,Realism,Representational/ Figurative art,FIGURATIVE,4,6.532258065000001
119,39543,0,89,29.08695652173913,26.08711462402683,23,franz-kline_untitled-1955.jpg,franz-kline,untitled-1955.jpg,abstract,Action_painting,"Non-representational, abstract - lyrical",ABSTRACT,1,2.908695652173913
120,35385,0,77,28.8,24.11943963737658,20,conrad-marca-relli_cunard-l-8-62-1962.jpg,conrad-marca-relli,cunard-l-8-62-1962.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,2.88
121,50283,15,96,71.76190476190476,21.31409102426084,21,konstantinos-volanakis_sunset-at-the-seashore(1).jpg,konstantinos-volanakis,sunset-at-the-seashore(1).jpg,landscape,Realism,Representational/ Figurative art,FIGURATIVE,5,7.176190476190476
122,52866,0,99,35.0,26.938526509932124,20,mark-tobey_new-world-dimensions-iv.jpg,mark-tobey,new-world-dimensions-iv.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,3.5
123,36738,20,100,54.96551724137931,18.91235944829407,29,edvard-munch_nude-1896.jpg,edvard-munch,nude-1896.jpg,nude painting,Expressionism,Representational abstract art - Identifiable,FIGURATIVE,4,5.496551724137931
124,58608,0,84,58.56521739130435,20.96929809150971,23,petrus-christus_edward-grimston-1446.jpg,petrus-christus,edward-grimston-1446.jpg,portrait,Northern_Renaissance,Representational/ Figurative art,FIGURATIVE,4,5.856521739130435
125,43098,16,100,67.16,20.31764422039786,25,henri-edmond-cross_afternoon-at-pardigon-var-1907.jpg,henri-edmond-cross,afternoon-at-pardigon-var-1907.jpg,landscape,Pointillism,Representational abstract art - Identifiable,FIGURATIVE,5,6.715999999999999
126,36681,17,86,52.26923076923077,17.705496756222782,26,edouard-manet_oysters-1862.jpg,edouard-manet,oysters-1862.jpg,still life,Realism,Representational/ Figurative art,FIGURATIVE,3,5.226923076923077
127,2097,0,82,31.96153846153846,26.78130806249877,26,ellsworth-kelly_blue-and-red-from-the-series-line-form-color-1951.jpg,ellsworth-kelly,blue-and-red-from-the-series-line-form-color-1951.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,3.196153846153846
128,57537,0,62,21.782608695652176,18.64734083342992,23,paul-feeley_cassius-1959.jpg,paul-feeley,cassius-1959.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,2.1782608695652175
129,30456,3,77,37.10526315789474,23.41152312867914,19,albrecht-durer_portrait-of-a-young-woman.jpg,albrecht-durer,portrait-of-a-young-woman.jpg,portrait,Northern_Renaissance,Representational/ Figurative art,FIGURATIVE,2,3.710526315789474
130,51744,0,100,51.78260869565217,28.33718488895519,23,lucian-freud_naked-girl-1985.jpg,lucian-freud,naked-girl-1985.jpg,nude painting,Expressionism,Representational abstract art - Identifiable,FIGURATIVE,3,5.178260869565217
131,2274,0,91,31.264705882352946,23.93211209452297,34,gene-davis_split-beat-1965.jpg,gene-davis,split-beat-1965.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,3.1264705882352946
132,42273,16,96,54.64705882352941,20.015435220319933,17,hans-holbein-the-younger_george-nevill-3rd-baron-bergavenny.jpg,hans-holbein-the-younger,george-nevill-3rd-baron-bergavenny.jpg,portrait,Northern_Renaissance,Representational/ Figurative art,FIGURATIVE,3,5.464705882352941
133,45681,0,82,38.85,27.976070601780187,20,jackson-pollock_number-8-1949.jpg,jackson-pollock,number-8-1949.jpg,abstract,Action_painting,"Non-representational, abstract - lyrical",ABSTRACT,2,3.8850000000000002
134,42978,0,97,37.25,26.22640032627569,28,helen-frankenthaler_wind-directions-1970.jpg,helen-frankenthaler,wind-directions-1970.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,3.725
135,1647,0,100,45.5,26.51353884217428,32,koloman-moser_pisces-1.jpg,koloman-moser,pisces-1.jpg,nude painting,Art_Nouveau_Modern,Representational/ Figurative art,FIGURATIVE,3,4.55
136,55107,6,93,63.88461538461539,21.09659104799052,26,neil-welliver_study-for-aqua-spring.jpg,neil-welliver,study-for-aqua-spring.jpg,landscape,Contemporary_Realism,Representational/ Figurative art,FIGURATIVE,4,6.388461538461539
137,1479,0,89,40.958333333333336,23.41400392308298,24,jackson-pollock_composition-with-pouring-ii(1).jpg,jackson-pollock,composition-with-pouring-ii(1).jpg,abstract,Action_painting,"Non-representational, abstract - lyrical",ABSTRACT,2,4.095833333333333
138,57375,27,86,60.60714285714285,17.01707048321443,28,paul-cezanne_chateau-noir-1.jpg,paul-cezanne,chateau-noir-1.jpg,landscape,Cubism,Representational abstract art - Identifiable,FIGURATIVE,4,6.060714285714285
139,41514,0,100,46.16666666666666,31.24711751411922,18,giovanni-boldini_leda-with-swan.jpg,giovanni-boldini,leda-with-swan.jpg,nude painting,Impressionism,Representational abstract art - Identifiable,FIGURATIVE,3,4.616666666666665
140,30903,3,92,60.310344827586206,19.950122535026235,29,alexey-zubov_st-petersburg-view-of-the-peter-and-paul-fortress-1727.jpg,alexey-zubov,st-petersburg-view-of-the-peter-and-paul-fortress-1727.jpg,cityscape,Baroque,Representational/ Figurative art,FIGURATIVE,4,6.031034482758621
141,49008,0,100,53.285714285714285,26.996264914386423,35,joshua-reynolds_mrs-jane-braddyll.jpg,joshua-reynolds,mrs-jane-braddyll.jpg,portrait,Rococo,Representational/ Figurative art,FIGURATIVE,3,5.328571428571428
142,31716,0,67,33.888888888888886,24.27753473502731,18,andy-warhol_front-and-back.jpg,andy-warhol,front-and-back.jpg,still life,Pop_Art,Representational/ Figurative art,FIGURATIVE,2,3.3888888888888884
143,41361,0,83,43.61538461538461,22.73161133413453,26,giorgione_arithmetic-1510(2).jpg,giorgione,arithmetic-1510(2).jpg,still life,High_Renaissance,Representational/ Figurative art,FIGURATIVE,3,4.361538461538461
144,57129,2,100,63.63157894736842,26.95718936535358,19,parmigianino_a-turkish-slave.jpg,parmigianino,a-turkish-slave.jpg,portrait,Mannerism_Late_Renaissance,Representational/ Figurative art,FIGURATIVE,4,6.363157894736842
145,36783,0,68,25.666666666666668,24.87143412218358,18,edward-corbett_p-t-5-1970.jpg,edward-corbett,p-t-5-1970.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,2.566666666666667
146,48237,2,75,31.923076923076923,20.861300202859983,26,john-hoyland_dido-1979.jpg,john-hoyland,dido-1979.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,1,3.1923076923076925
147,36447,5,100,53.5,29.131475368454257,22,domenico-ghirlandaio_portrait-of-the-donor-giovanni-tornabuoni-1490.jpg,domenico-ghirlandaio,portrait-of-the-donor-giovanni-tornabuoni-1490.jpg,portrait,Early_Renaissance,Representational/ Figurative art,FIGURATIVE,3,5.35
148,51183,0,96,58.73076923076923,23.84039880926105,26,louis-valtat_italian-landscape-1902.jpg,louis-valtat,italian-landscape-1902.jpg,landscape,Fauvism,Representational abstract art - Identifiable,FIGURATIVE,4,5.8730769230769235
149,3585,0,90,58.30769230769231,25.795765901820754,26,octav-bancila_ran-cu-pip-1912.jpg,octav-bancila,ran-cu-pip-1912.jpg,portrait,Impressionism,Representational abstract art - Identifiable,FIGURATIVE,4,5.8307692307692305
150,38880,39,89,64.08333333333333,16.145847942957392,24,francis-picabia_the-creeks-1944.jpg,francis-picabia,the-creeks-1944.jpg,landscape,Expressionism,Representational abstract art - Identifiable,FIGURATIVE,4,6.408333333333333
151,40722,0,100,47.64705882352941,32.430581972249946,17,georges-braque_still-life-on-a-table-with-gillette-1914.jpg,georges-braque,still-life-on-a-table-with-gillette-1914.jpg,still life,Synthetic_Cubism,Representational abstract art - Identifiable,FIGURATIVE,3,4.764705882352941
152,55821,16,82,41.625,17.572231882527994,16,niko-pirosmani_portrait-of-alexander-garanov-1906.jpg,niko-pirosmani,portrait-of-alexander-garanov-1906.jpg,portrait,Naive_Art_Primitivism,Representational/ Figurative art,FIGURATIVE,2,4.1625
153,4473,2,85,59.36666666666667,21.04426096445845,30,radi-nedelchev_mosque-in-razgrad-1972.jpg,radi-nedelchev,mosque-in-razgrad-1972.jpg,cityscape,Naive_Art_Primitivism,Representational/ Figurative art,FIGURATIVE,4,5.9366666666666665
154,46140,2,100,66.08,26.61910342,25,jamie-wyeth_portrait-of-shorty-1963.jpg,jamie-wyeth,portrait-of-shorty-1963.jpg,portrait,Contemporary_Realism,Representational/ Figurative art,FIGURATIVE,5,6.608
155,38229,17,91,65.96666666666667,17.812206843725967,30,ferdinand-hodler_the-fall-in-silvaplana-1907.jpg,ferdinand-hodler,the-fall-in-silvaplana-1907.jpg,landscape,Art_Nouveau_Modern,Representational/ Figurative art,FIGURATIVE,5,6.596666666666667
156,4197,0,100,36.09375,27.531049187323728,32,perle-fine_accordment-series-17-1977.jpg,perle-fine,accordment-series-17-1977.jpg,abstract,Minimalism,"Non-representational, abstract - geometric",ABSTRACT,2,3.609375
157,33858,11,87,57.15,27.24214034407568,20,boris-kustodiev_sailor-and-his-girl-1926.jpg,boris-kustodiev,sailor-and-his-girl-1926.jpg,portrait,Art_Nouveau_Modern,Representational/ Figurative art,FIGURATIVE,4,5.715
158,46122,15,100,58.57142857142857,21.81815175563104,28,jamie-wyeth_orca-1990.jpg,jamie-wyeth,orca-1990.jpg,portrait,Contemporary_Realism,Representational/ Figurative art,FIGURATIVE,4,5.857142857142857
159,48642,2,79,47.05555555555556,24.00115737950059,18,john-singer-sargent_mrs-charles-huntington-1898.jpg,john-singer-sargent,mrs-charles-huntington-1898.jpg,portrait,Realism,Representational/ Figurative art,FIGURATIVE,3,4.705555555555556
160,42018,1,80,42.294117647058826,24.57835609302002,17,hans-hofmann_abstraction-in-white-1954.jpg,hans-hofmann,abstraction-in-white-1954.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,4.229411764705882
161,1179,16,87,55.62068965517241,20.773289499986426,29,ronnie-landfield_all-over-pour-painting-1969.jpg,ronnie-landfield,all-over-pour-painting-1969.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,4,5.562068965517241
162,46212,2,100,52.66666666666666,26.38244365735163,21,jan-matejko_wladyslaw-iii-laskonogi.jpg,jan-matejko,wladyslaw-iii-laskonogi.jpg,portrait,Romanticism,Representational/ Figurative art,FIGURATIVE,3,5.266666666666666
163,40047,0,65,31.43478260869565,21.902316371803987,23,gene-davis_graf-zeppelin-1969.jpg,gene-davis,graf-zeppelin-1969.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,3.143478260869565
164,51012,0,100,43.833333333333336,29.19896762121784,24,lorenzo-lotto_portrait-of-lucina-brembati-1523.jpg,lorenzo-lotto,portrait-of-lucina-brembati-1523.jpg,portrait,High_Renaissance,Representational/ Figurative art,FIGURATIVE,3,4.383333333333334
165,2484,12,85,53.91304347826087,21.781796076453507,23,olivier-debre_composition-abstraite-1978.jpg,olivier-debre,composition-abstraite-1978.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,3,5.391304347826087
166,1923,0,98,44.98181818181818,27.72174379855449,110,andre-pierre-arnal_pliage-folded-painting-1971.jpg,andre-pierre-arnal,pliage-folded-painting-1971.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,3,4.498181818181818
167,55053,16,100,71.14285714285714,20.972090297072715,21,neil-welliver_late-light.jpg,neil-welliver,late-light.jpg,landscape,Contemporary_Realism,Representational/ Figurative art,FIGURATIVE,5,7.114285714285714
168,38895,14,98,62.26315789473684,22.75922793374922,19,francisc-sirato_fat-citind.jpg,francisc-sirato,fat-citind.jpg,portrait,Post_Impressionism,Representational abstract art - Identifiable,FIGURATIVE,4,6.226315789473684
169,45219,36,100,71.72222222222223,17.014891593769043,18,ivan-generalic_landscape-with-grass-1959.jpg,ivan-generalic,landscape-with-grass-1959.jpg,landscape,Naive_Art_Primitivism,Representational/ Figurative art,FIGURATIVE,5,7.1722222222222225
170,39333,2,84,43.60869565217392,22.015984132267462,23,frans-hals_portrait-of-a-man-3.jpg,frans-hals,portrait-of-a-man-3.jpg,portrait,Baroque,Representational/ Figurative art,FIGURATIVE,3,4.360869565217392
171,37809,8,84,38.11538461538461,21.15528666,26,esteban-vicente_untitled-1958.jpg,esteban-vicente,untitled-1958.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,3.8115384615384613
172,39582,5,87,44.38461538461539,23.522035495385044,26,franz-marc_small-composition-iii.jpg,franz-marc,small-composition-iii.jpg,abstract,Cubism,Representational abstract art - Identifiable,FIGURATIVE,3,4.438461538461539
173,31938,3,88,46.31818181818182,26.090294425388592,22,andy-warhol_untitled-beauty-products-1960.jpg,andy-warhol,untitled-beauty-products-1960.jpg,still life,Pop_Art,Representational/ Figurative art,FIGURATIVE,3,4.631818181818182
174,47943,1,84,42.09090909090909,21.841221601342745,22,john-ferren_greenock-1958.jpg,john-ferren,greenock-1958.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,4.209090909090909
175,43485,14,100,67.28,22.55275297312208,25,henri-fantin-latour_white-and-pink-roses.jpg,henri-fantin-latour,white-and-pink-roses.jpg,flower painting,Realism,Representational/ Figurative art,FIGURATIVE,5,6.728
176,1446,0,84,45.57575757575758,21.050579420514627,33,franz-kline_black-and-white-png.jpg,franz-kline,black-and-white-png.jpg,abstract,Action_painting,"Non-representational, abstract - lyrical",ABSTRACT,3,4.557575757575758
177,46089,1,100,62.0,26.652351229993887,24,jamie-wyeth_lincoln-kirstein-1965.jpg,jamie-wyeth,lincoln-kirstein-1965.jpg,portrait,Contemporary_Realism,Representational/ Figurative art,FIGURATIVE,4,6.2
178,41796,0,83,48.42105263157895,25.204311336386887,19,gustav-klimt_portrait-of-margaret-stonborough-wittgenstein.jpg,gustav-klimt,portrait-of-margaret-stonborough-wittgenstein.jpg,portrait,Symbolism,Representational/ Figurative art,FIGURATIVE,3,4.842105263157896
179,46440,1,90,43.05,23.12545874367173,20,janos-mattis-teutsch_houses-with-trees-1910.jpg,janos-mattis-teutsch,houses-with-trees-1910.jpg,landscape,Fauvism,Representational abstract art - Identifiable,FIGURATIVE,2,4.305
180,36462,9,94,49.68421052631579,22.849878753821155,19,donald-sultan_apples-and-oranges-1987.jpg,donald-sultan,apples-and-oranges-1987.jpg,still life,Contemporary_Realism,Representational/ Figurative art,FIGURATIVE,3,4.968421052631578
181,34845,0,100,56.21739130434783,29.635599786465555,23,caspar-david-friedrich_wc-abri-enneig-abri-sous-la-neige-circa-1827-1827-alte-nationalgalerie-31-25-cm-12-2-9-8-in-oil.jpg,caspar-david-friedrich,wc-abri-enneig-abri-sous-la-neige-circa-1827-1827-alte-nationalgalerie-31-25-cm-12-2-9-8-in-oil.jpg,landscape,Romanticism,Representational/ Figurative art,FIGURATIVE,4,5.621739130434783
182,30522,8,84,52.55555555555556,22.65176735,27,albrecht-durer_portrait-of-erasmus-of-rotterdam.jpg,albrecht-durer,portrait-of-erasmus-of-rotterdam.jpg,portrait,Northern_Renaissance,Representational/ Figurative art,FIGURATIVE,3,5.2555555555555555
183,4797,11,82,54.42424242424242,18.131516592370147,33,panayiotis-tetsis_tables-1987.jpg,panayiotis-tetsis,tables-1987.jpg,still life,Post_Impressionism,Representational abstract art - Identifiable,FIGURATIVE,3,5.442424242424242
184,50925,3,83,38.15,22.54416717654947,20,lorenzo-lotto_bishop-bernardo-de-rossi-1505.jpg,lorenzo-lotto,bishop-bernardo-de-rossi-1505.jpg,portrait,High_Renaissance,Representational/ Figurative art,FIGURATIVE,2,3.815
185,4428,0,100,53.03225806451613,28.063599045700634,31,fernando-botero_the-study-of-vermeer.jpg,fernando-botero,the-study-of-vermeer.jpg,portrait,Naive_Art_Primitivism,Representational/ Figurative art,FIGURATIVE,3,5.3032258064516125
186,32991,0,83,22.321428571428573,22.14941445832284,28,barnett-newman_canto-iii-1963.jpg,barnett-newman,canto-iii-1963.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,2.232142857142857
187,46977,0,77,41.83870967741935,22.72017719149441,31,jean-metzinger_femme-la-dentelle-1916.jpg,jean-metzinger,femme-la-dentelle-1916.jpg,portrait,Synthetic_Cubism,Representational abstract art - Identifiable,FIGURATIVE,2,4.183870967741935
188,41445,1,93,48.42857142857143,25.28946703386892,21,giovanni-antonio-boltraffio_portrait-of-a-lady.jpg,giovanni-antonio-boltraffio,portrait-of-a-lady.jpg,portrait,High_Renaissance,Representational/ Figurative art,FIGURATIVE,3,4.842857142857143
189,33975,0,87,27.82608695652174,25.44629312870727,23,brice-marden_cogitatio-1978.jpg,brice-marden,cogitatio-1978.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,2.782608695652174
190,49680,11,98,49.42857142857143,21.63000561389532,21,karl-schrag_apple-tree-late-summer.jpg,karl-schrag,apple-tree-late-summer.jpg,landscape,Post_Impressionism,Representational abstract art - Identifiable,FIGURATIVE,3,4.942857142857143
191,48039,13,84,53.0,18.688583624628617,20,john-french-sloan_gladys-carter-woman-in-white-1916.jpg,john-french-sloan,gladys-carter-woman-in-white-1916.jpg,portrait,New_Realism,Representational/ Figurative art,FIGURATIVE,3,5.3
192,39786,0,97,39.76190476190476,27.690981856743115,21,friedel-dzubas_untitled-1959.jpg,friedel-dzubas,untitled-1959.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,3.976190476190476
193,45486,0,80,28.347826086956523,22.43294795942338,23,jack-bush_white-flip-1974.jpg,jack-bush,white-flip-1974.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,2.8347826086956522
